Title,Date,Link
US road safety agency launches investigation into Tesla's 'full self-driving' system,2024-10-19T05:07:57Z,https://www.abc.net.au/news/2024-10-19/investigation-launched-into-teslas-self-driving-system/104493304
This week the Elizabeth Line was named the UK's best new building,2024-10-19T05:00:42Z,https://www.dezeen.com/2024/10/19/stirling-prize-elizabeth-line-this-week/
Musk’s lofty promises fail to deliver – again,2024-10-19T05:00:00Z,https://www.irishtimes.com/your-money/2024/10/19/musks-lofty-promises-fail-to-deliver-again/
Wall St Week Ahead: Wall Street zeroes in on semiconductors after turbulent week,2024-10-19T04:48:37Z,https://economictimes.indiatimes.com/markets/stocks/news/wall-st-week-ahead-wall-street-zeroes-in-on-semiconductors-after-turbulent-week/articleshow/114366891.cms
Elon Musk says all voting should be ‘in person’ while his super PAC promotes voting by mail,2024-10-19T03:24:27Z,https://www.nbcnews.com/tech/tech-news/elon-musk-says-voting-person-super-pac-promotes-voting-mail-rcna176074
Elon Musk changes X terms to steer lawsuits to his favorite Texas court,2024-10-19T03:20:52Z,https://biztoc.com/x/7076d3d769ad6507
"김건희 게이트(2024 Election, War and Rich) 218",2024-10-19T03:16:24Z,https://ryueyes11.tistory.com/511113
News Summary-Intelligence Report 10/18/2024 Newsdump Friday*Biden's Pre-Election Ukraine Aid Meeting*France Tightening Border Controls November 1st*Cuban Power Grid Fails*British Political Staff To Help Dems*,2024-10-19T03:01:25Z,https://freerepublic.com/focus/f-bloggers/4271922/posts
"Former OpenAI technology chief Mira Murati to raise capital for new AI startup, sources say",2024-10-19T02:36:52Z,https://economictimes.indiatimes.com/tech/artificial-intelligence/former-openai-technology-chief-mira-murati-to-raise-capital-for-new-ai-startup-sources-say/articleshow/114364928.cms
Chris Hayes Sarcastically Calls ‘Unbearably Awkward’ Elon Musk ‘a Supernova of Charisma’ | Video,2024-10-19T02:10:25Z,https://www.thewrap.com/chris-hayes-unbearably-awkward-elon-musk-msnbc/
"In Detroit, Donald Trump Gets the Closest He’s Ever Gotten To An Apology",2024-10-19T02:08:30Z,https://time.com/7095114/donald-trump-detroit-sorry-harris/
A Christian nationalist church is hosting Elon Musk's town hall in Harrisburg,2024-10-19T02:01:25Z,https://www.pennlive.com/news/2024/10/a-christian-nationalist-church-is-hosting-elon-musks-town-hall-in-harrisburg.html
Mesa woman killed in Tesla ‘Full Self-Driving’ crash; feds to probe automaker,2024-10-19T00:57:08Z,https://biztoc.com/x/9923b332092e7402
Tesla Robotaxi and Robovan Insights,2024-10-19T00:35:56Z,https://www.nextbigfuture.com/2024/10/tesla-robotaxi-and-robovan-insights.html
"Dow, S&P 500 close at record highs and mark the year's longest winning streak - CNBC",2024-10-18T23:53:14Z,https://slashdot.org/firehose.pl?op=view&amp;id=175281125
Bill Burr Says Elon Musk Is the New Steve Jobs in Terms of Burr Hating Him,2024-10-18T23:30:00Z,https://www.cracked.com/article_44030_bill-burr-says-elon-musk-is-the-new-steve-jobs-in-terms-of-burr-hating-him.html
US probing Elon Musk's Tesla over self-driving systems,2024-10-18T23:27:33Z,https://www.bbc.com/news/articles/cwyvql6g9xxo
"김건희 게이트(2024 Election, War and Rich) 217",2024-10-18T23:18:12Z,https://ryueyes11.tistory.com/511112
Tesla iOS App Updated with Control Center Toggles in iOS 18,2024-10-18T23:17:06Z,https://www.iphoneincanada.ca/2024/10/18/tesla-ios-app-updated-with-control-center-toggles-in-ios-18/
Crashes involving Tesla’s Full Self-Driving prompt new federal probe,2024-10-18T23:06:37Z,https://biztoc.com/x/de4807a037a75f3d
Musk's X seeks to steer lawsuits to conservative court in Texas,2024-10-18T23:06:35Z,https://biztoc.com/x/0a3811cecb12b366
"Cramer's week ahead: Earnings from Boeing, Tesla, IBM and T-Mobile",2024-10-18T23:06:30Z,https://biztoc.com/x/4e3a5b834777696d
Feds Investigate Tesla After Deadly ‘Full Self-Driving’ Crash,2024-10-18T23:00:58Z,https://www.kqed.org/news/12010070/feds-investigate-tesla-after-deadly-full-self-driving-crash
‘I’m With Elon’: Gavin Newsom Sides With Musk’s SpaceX in California Lawsuit,2024-10-18T22:57:17Z,https://www.thewrap.com/gavin-newsom-elon-musk-lawsuit-spacex-california/
"Cramer's week ahead: Earnings from Boeing, Tesla, IBM and T-Mobile",2024-10-18T22:44:53Z,https://www.cnbc.com/2024/10/18/cramers-week-ahead-earnings-from-boeing-tesla-ibm-and-t-mobile.html
"Tesla releases new mobile app update with more offline commands, power meter, more",2024-10-18T22:40:13Z,http://electrek.co/2024/10/18/tesla-releases-new-mobile-app-update-with-more-offline-commands-power-meter-more/
"A Strong Week: Stocks, Gold, and Crypto's Robust Performance",2024-10-18T22:33:50Z,https://stockcharts.com/articles/chartwatchers/2024/10/a-strong-week-stocks-gold-and-163.html
[Removed],2024-10-18T22:27:01Z,https://removed.com
"Tesla “We, Robot” Tech Movie Ripoffs? ",2024-10-18T22:23:33Z,https://cleantechnica.com/2024/10/18/tesla-we-robot-tech-movie-ripoffs-👀/
Tesla's FSD is under federal investigation after four reduced-visibility crashes,2024-10-18T22:22:23Z,https://biztoc.com/x/4bf9d940cc1198a0
"GM will start making money on EVs this year, says CEO",2024-10-18T22:15:04Z,https://www.theverge.com/2024/10/18/24273630/gm-ev-profitability-viability-2024-barra
"Apple's new iPhone sales in China jump 20% in first 3 weeks, Counterpoint says",2024-10-18T22:11:32Z,https://biztoc.com/x/51ebeeb6eefdc254
"Exclusive-Pro-Trump group funded by Musk struggles with outreach targets, inflation of doorknocking figures",2024-10-18T22:11:00Z,https://www.thestar.com.my/news/world/2024/10/19/exclusive-pro-trump-group-funded-by-musk-struggles-with-outreach-targets-inflation-of-doorknocking-figures
Feds Investigating Tesla’s Self-Driving System,2024-10-18T22:10:21Z,https://www.theepochtimes.com/business/feds-investigating-teslas-self-driving-system-5743786
"Exclusive-Pro-Trump group funded by Musk struggles with outreach targets, inflation of doorknocking figures",2024-10-18T22:06:05Z,https://www.investing.com/news/world-news/exclusiveprotrump-group-funded-by-musk-struggles-with-outreach-targets-inflation-of-doorknocking-figures-3671762
Spirit Airlines Skyrockets On Cash Boost; Rivals Fall,2024-10-18T22:02:56Z,https://www.investors.com/news/spirit-airlines-skyrockets-cash-boost-rivals-fall/
Key Strategies To Drive Unmatched Customer Loyalty To Your Brand,2024-10-18T22:00:00Z,https://www.forbes.com/sites/johnhall/2024/10/18/key-strategies-to-drive-unmatched-customer-loyalty-to-your-brand/
Gov. Josh Shapiro Calls Out Elon Musk’s Plan To Give $1 Million To Voters Who Sign His Petition,2024-10-20T23:56:58Z,https://www.huffpost.com/entry/josh-shapiro-elon-musk-petition_n_67157b00e4b019cef4ea8cd7
Asian Stocks to Rise After Wall Street Win Streak: Markets Wrap,2024-10-20T23:55:05Z,https://financialpost.com/pmn/business-pmn/asian-stocks-to-rise-after-wall-street-win-streak-markets-wrap
Stock futures inch higher after S&P 500's best weekly win streak of 2024: Live updates,2024-10-20T23:38:42Z,https://biztoc.com/x/849b8a4ad4be8712
Asian Stocks to Rise After Wall Street Win Streak: Markets Wrap,2024-10-20T23:35:25Z,https://finance.yahoo.com/news/asian-stocks-rise-wall-street-223921137.html
Tesla and Boeing may rock markets this week,2024-10-20T23:05:43Z,https://biztoc.com/x/e1206b4136ce0b44
Legal concerns raised over Elon Musk's $US1 million payouts to US voters,2024-10-20T23:04:22Z,https://www.abc.net.au/news/2024-10-21/elon-musk-1-million-payouts-raise-us-election-legality-questions/104496446
"Elon Musk’s daily $1 million giveaway to registered voters could be illegal, experts say | CNN Politics",2024-10-20T22:47:29Z,https://www.cnn.com/2024/10/20/politics/elon-musk-voter-giveaway-legal-questions/index.html
What makes Chinese students so successful by international standards?,2024-10-20T22:15:04Z,https://theconversation.com/what-makes-chinese-students-so-successful-by-international-standards-238325
Uber CEO Dara Khosrowshahi calls Elon Musk's vision for Tesla robotaxis 'pretty compelling',2024-10-20T22:10:36Z,https://biztoc.com/x/ba5bfcbbf3913cb9
Uber CEO Dara Khosrowshahi calls Elon Musk's vision for Tesla robotaxis 'pretty compelling',2024-10-20T22:06:51Z,https://www.businessinsider.com/uber-ceo-calls-elon-musk-robotaxi-vision-compelling-2024-10
‘Can we bring back base models’: Man blasts ‘overkill’ features on Tesla Model 3,2024-10-20T22:00:00Z,https://www.dailydot.com/news/overkill-features-on-tesla-model-3/
Musk offers voters $1 million a day to sign PAC petition backing the Constitution. Is that legal?,2024-10-20T21:39:00Z,https://roanoke.com/news/nation-world/government-politics/election-elon-musk-donald-trump-pac-petition-constitution-cash-offer-to-voters/article_8081e37d-00c3-5eb4-87fd-070e41607d87.html
Musk offers voters $1 million a day to sign PAC petition backing the Constitution. Is that legal?,2024-10-20T21:39:00Z,https://richmond.com/news/nation-world/government-politics/election-elon-musk-donald-trump-pac-petition-constitution-cash-offer-to-voters/article_67309d3c-fb78-5a4a-8ef3-0b5a333e22c0.html
Is Elon Musk’s $1 million election-season giveaway even legal?,2024-10-20T21:34:57Z,https://fortune.com/2024/10/20/is-elon-musk-1-million-election-giveaway-illegal-donald-trump-voter-registration-pac/
Musk offers voters $1 million to sign PAC petition backing Constitution. Is that be legal?,2024-10-20T21:27:07Z,https://japantoday.com/category/world/musk-offers-voters-1-million-to-sign-pac-petition-backing-the-constitution.-can-that-be-legal
Elon Musk’s daily $1M payouts at Trump rally draw legal scrutiny | Honolulu Star-Advertiser,2024-10-20T20:52:30Z,https://www.staradvertiser.com/2024/10/20/breaking-news/elon-musks-daily-1m-payouts-at-trump-rally-draw-legal-scrutiny/
This Why You Don't Actually Shoot Your Tesla Cybertruck,2024-10-20T20:31:43Z,https://biztoc.com/x/fe816dd5a5c664d9
"Harris visits Georgia churches for birthday, Trump serves fries in Pennsylvania",2024-10-20T20:27:25Z,https://punchng.com/harris-visits-georgia-churches-for-birthday-trump-serves-fries-in-pennsylvania/
"Tesla Model Y refresh starts production Oct 22, says Chinese social media",2024-10-20T20:11:53Z,http://electrek.co/2024/10/20/tesla-model-y-refresh-starts-production-oct-22-says-chinese-social-media/
US election: Legal experts question Elon Musk’s planned cash giveaways,2024-10-20T19:42:11Z,https://www.aljazeera.com/news/2024/10/20/us-election-legal-experts-question-elon-musks-planned-cash-giveaways
Musk offers voters $1 million to sign PAC petition backing the Constitution. Can that be legal?,2024-10-20T19:41:59Z,https://abcnews.go.com/Business/wireStory/musk-offers-voters-1-million-sign-pac-petition-114972377
Musk offers voters $1 million to sign PAC petition backing the Constitution. Can that be legal?,2024-10-20T19:37:09Z,https://www.seattlepi.com/news/politics/article/musk-offers-voters-1-million-to-sign-pac-19850294.php
Musk offers voters $1 million to sign PAC petition backing the Constitution. Can that be legal?,2024-10-20T19:33:48Z,https://abcnews.go.com/Politics/wireStory/musk-offers-voters-1-million-sign-pac-petition-114972375
Feds probe Tesla’s self-drive mode,2024-10-20T19:28:20Z,https://www.bostonherald.com/2024/10/20/feds-probe-teslas-self-drive-mode/
Elon Musk’s robotaxi future just hit a massive roadblock,2024-10-20T19:14:08Z,https://biztoc.com/x/49eff0c80a661b1b
[Removed],2024-10-20T19:12:12Z,https://removed.com
Ford Sending Replacement Supercharger Adapters Over Risk of EV Damage,2024-10-20T19:08:50Z,https://uk.pcmag.com/news/154956/ford-tells-ev-owners-they-risk-damage-using-teslas-supercharger-network
Ford Sending Replacement Supercharger Adapters Over Risk of EV Damage,2024-10-20T19:08:50Z,https://me.pcmag.com/en/news/26473/ford-tells-ev-owners-they-risk-damage-using-teslas-supercharger-network
Elon Musk's daily $1 million payouts at Trump rally draw legal scrutiny,2024-10-20T19:06:20Z,https://slashdot.org/submission/17328827/elon-musks-daily-1-million-payouts-at-trump-rally-draw-legal-scrutiny
Do electric cars greatly increase the average mass of cars on the road? Not in Australia,2024-10-20T19:04:47Z,https://theconversation.com/do-electric-cars-greatly-increase-the-average-mass-of-cars-on-the-road-not-in-australia-240555
Musk's Tesla probed by US over safety of self-driving software,2024-10-20T18:30:14Z,https://biztoc.com/x/f51847beb0718418
Elon Musk offers $1M daily prize to voters who sign petition,2024-10-20T18:27:00Z,https://www.dw.com/en/elon-musk-offers-1m-daily-prize-to-voters-who-sign-petition/a-70546787
NVIDIA (NVDA): Among the Most Profitable Stocks of the Last 10 Years,2024-10-20T18:20:31Z,https://finance.yahoo.com/news/nvidia-nvda-among-most-profitable-182031156.html
"Kamala Harris, Now 60, Questions 78-Year-Old Trump's Fitness To Be President",2024-10-20T18:10:24Z,https://www.ndtv.com/world-news/kamala-harris-now-60-questions-78-year-old-donald-trumps-fitness-to-be-us-president-6834417
Elon Musk daily $1 million payouts at Trump rally draw legal scrutiny,2024-10-20T18:08:31Z,https://www.usatoday.com/story/news/politics/elections/2024/10/20/elon-musk-donald-trump-rally-legal-scrutiny/75766213007/
Elon Musk's $1M Daily Prize to Voters Sparks Questions: 'Deeply Concerning',2024-10-20T17:43:25Z,https://www.newsweek.com/elon-musk-1-million-dollars-swing-state-voters-petition-legal-1971848
Elon Musk's Daily $1 Million Payouts At Trump Rally Draw Legal Scrutiny,2024-10-20T17:15:10Z,https://www.ndtv.com/world-news/elon-musks-daily-1-million-payouts-at-trump-rally-draw-legal-scrutiny-6834146
How To Charge Your Chevrolet EV At A Tesla Supercharger,2024-10-20T16:54:50Z,https://www.forbes.com/sites/anthonykarcz/2024/10/20/how-to-charge-your-chevrolet-ev-at-a-tesla-supercharger/
Elon Musk Awards First Million-Dollar Check To Petition Signer,2024-10-20T16:49:29Z,https://www.ibtimes.com/elon-musk-gives-1-million-check-signer-petition-3747410
"Elon goes on campaign blitz against government regulations, vows to reveal bizarre alleged schemes",2024-10-20T16:32:49Z,https://www.foxnews.com/politics/elon-goes-campaign-blitz-against-government-regulations-vows-reveal-bizarre-alleged-schemes
The Nissan Rogue is joining the plug-in hybrid club in 2025,2024-10-20T16:23:41Z,https://www.digitaltrends.com/cars/nissan-rogue-hybrid-2025/
Tesla App Adds iOS 18 Control Center Support,2024-10-20T16:22:38Z,https://www.redmondpie.com/tesla-app-adds-ios-18-control-center-support/
Only 3 Of The 7 Mag Stocks Are Worth Owning Right Now,2024-10-20T16:07:20Z,https://stockcharts.com/articles/tradingplaces/2024/10/only-3-of-the-7-mag-stocks-are-451.html
The Atlantic mocked for ‘Trump is Hitler’ hit-piece,2024-10-20T16:06:20Z,https://www.rt.com/news/605989-atlantic-applebaum-trump-hitler/
Elon Musk offers $1 million a day to entice swing state voters to sign petition,2024-10-20T15:37:13Z,https://www.cnbc.com/2024/10/20/elon-musk-offers-1-million-a-day-to-entice-swing-state-voters-.html
Musk’s pro-Trump PAC plans $1 million handouts in swing states,2024-10-20T15:37:06Z,https://fortune.com/2024/10/20/elon-musk-donald-trump-america-pac-1-million-prize-swing-states/
"After Fatal Crash, Feds Are Investigating Tesla's 'Full Self-Driving'",2024-10-20T15:33:50Z,https://biztoc.com/x/a5b9ddf97a047048
Elon Musk Giving $1 Million Daily To Swing State Voters Who Sign His Petition—In Latest Controversial Giveaway,2024-10-20T15:28:11Z,https://www.forbes.com/sites/mollybohannon/2024/10/20/elon-musk-giving-1-million-daily-to-swing-state-voters-who-sign-his-petition-in-latest-controversial-giveaway/
Musk pledges $1 million daily awards to pro-Trump petition signers,2024-10-20T15:28:08Z,https://www.rt.com/news/605984-musk-award-million-daily-trump/
Tesla reports this week. The focus could shift ‘back to fundamentals’,2024-10-20T15:00:17Z,https://biztoc.com/x/ca126d7271148d2e
$1 million for every US voter? Here's why world's richest man Elon Musk is giving away money to voters ahead of polls,2024-10-20T14:59:01Z,https://economictimes.indiatimes.com/news/international/global-trends/1-million-for-every-us-voter-heres-why-worlds-richest-man-elon-musk-is-giving-away-money-to-voters-ahead-of-polls/articleshow/114400971.cms
Tesla FSD faces yet another probe after fatal low-visibility crash,2024-10-20T14:16:40Z,https://biztoc.com/x/52261649873ae9a9
